Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,places,isbn,isbn13,language,first_publish_date,publish_date,num_pages,num_ratings,num_reviews,avg_rating,rated_1,rated_2,rated_3,rated_4,rated_5
3595,3600,"The Complete Sherlock Holmes, Volume I","Arthur Conan Doyle,Kyle Freeman",Sherlock Holmes,"comprises four novels and fifty-six short stories revolving around the world’s most popular and influential fictional detective—the eccentric, arrogant, and ingenious Sherlock Holmes. He and his trusted friend, Dr. Watson, step from Holmes’s comfortable quarters at 221b Baker Street into the swirling fog of Victorian London to exercise that uni,comprises four novels and fifty-six short stories revolving around the world’s most popular and influential fictional detective—the eccentric, arrogant, and ingenious Sherlock Holmes. He and his trusted friend, Dr. Watson, step from Holmes’s comfortable quarters at 221b Baker Street into the swirling fog of Victorian London to exercise that unique combination of detailed observation, vast knowledge, and brilliant deduction. Inevitably, Holmes rescues the innocent, confounds the guilty, and solves the most perplexing puzzles known to literature.,of,starts with Holmes’s first appearance,,, a chilling murder novel complete with bloodstained walls and cryptic clues, followed by the baffling,, which introduces Holmes’s cocaine problem and Watson’s future wife. The story collections,and,feature such renowned tales as “A Scandal in Bohemia,” “The Red-Headed League,” and “The Musgrave Ritual.”,Tired of writing stories about Holmes, his creator,,, killed him off at the end of “The Final Problem,” the last tale in,. But the public outcry was so great that eight years later he published the masterful,, which supposedly takes place before Holmes’s death.,The separate,of,collects the remaining accounts of Holmes’s exploits, including “The Adventure of the Empty House,” which reveals the elaborate circumstances behind Holmes’s literary resurrection.,, a Sherlock Holmes enthusiast for many years, earned two graduate degrees in English literature from Columbia University, where his major was twentieth-century British literature.,front flap,A study in scarlet --,The sign of four --,Adventures of Sherlock Holmes. A scandal in Bohemia ; The Red-headed League ; A case of identity ; The Boscombe Valley mystery ; The five orange pips ; The man with the twisted lip ; The adventure of the blue carbuncle ; The adventure of the speckled band ; The adventure of the engineer's thumb ; The adventure of the noble bachelor ; The adventure of the beryl coronet ; The adventure of the Cooper beeches --,Memoirs of Sherlock Holmes. Silver blaze ; The yellow face ; The stock-broker's clerk ; The \Gloria Scott\ ; The Musgrave ritual ; The Reigate puzzle ; The crooked man ; The resident patient ; The Greek interpreter ; The naval treaty ; The final problem --,The hound of the Baskervilles.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Mystery,Fiction,Short Stories,Mystery,Crime,Literature,Mystery,Detective,Historical,Historical Fiction,Thriller,Mystery Thriller,European Literature,British Literature",,,,1593082037,9781593082031,English,January 1st 1927,2003,709.0,29547.0,464.0,4.49,195.0,399.0,2318.0,8339.0,18296.0
15026,14944,The Waves (Annotated,"Virginia Woolf,Mark Hussey,Molly Hite",,"is often regarded as Virginia Woolf's masterpiece, standing with those few works of twentieth-century literature that have created unique forms of their own. In deeply poetic prose, Woolf traces the lives of six children from infancy to death who fleetingly unite around the unseen figure of a seventh child, Percival. Allusive and mysterious,,yields new,is often regarded as Virginia Woolf's masterpiece, standing with those few works of twentieth-century literature that have created unique forms of their own. In deeply poetic prose, Woolf traces the lives of six children from infancy to death who fleetingly unite around the unseen figure of a seventh child, Percival. Allusive and mysterious,,yields new treasures upon each reading.,Annotated and with an introduction by Molly Hite","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Classics,Fiction,Literature,Novels,Literature,20th Century,European Literature,British Literature,Literary Fiction,Poetry,Classics,Modern Classics,Literature,English Literature",,"Susan,Bernard,Louis,Neville,Rhoda,Jinny,Percival",,0156031574,9780156031578,English,October 1931,July 3rd 2006,352.0,29526.0,2532.0,4.15,655.0,1502.0,4625.0,8685.0,14059.0
6551,6526,Book of the Dead,Patricia Cornwell,Kay Scarpetta #15,"Soon after relocating to Charleston, S.C., to launch a private forensics lab, Scarpetta is asked to consult on the murder of U.S. tennis star Drew Martin, whose mutilated body was found in Rome. Contradictory evidence leaves Scarpetta, the Italian carabinieri and Scarpetta's lover, forensic psychologist Benton Wesley, stumped.,But when she discovers unsettling connections,Soon after relocating to Charleston, S.C., to launch a private forensics lab, Scarpetta is asked to consult on the murder of U.S. tennis star Drew Martin, whose mutilated body was found in Rome. Contradictory evidence leaves Scarpetta, the Italian carabinieri and Scarpetta's lover, forensic psychologist Benton Wesley, stumped.,But when she discovers unsettling connections between Martin's murder, the body of an unidentified South Carolina boy and her old nemesis, the maniacal psychiatrist Dr. Marilyn Self, Scarpetta encounters a killer as deadly as any she's ever faced.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Mystery,Fiction,Mystery,Crime,Thriller,Thriller,Mystery Thriller,Mystery,Murder Mystery,Suspense,Audiobook,Adult Fiction,Adult",Galaxy British Book Awards for Crime Thriller of the Year Award 0,"Kay Scarpetta,Pete Marino,Lucy Springbrook,Dr. Self,Benton Wesley","Charleston, South Carolina",0399153934,9780399153938,English,,November 1st 2007,511.0,29487.0,1589.0,3.69,1060.0,2708.0,8268.0,9864.0,7587.0
12003,11916,No Humans Involved,Kelley Armstrong,Otherworld #7,"Readers around the world have fallen for Kelley Armstrong’s intoxicating, sensual and wicked tales of the paranormal, in which demons and witches, werewolves and vampires collide – often hilariously, sometimes violently – with everyday life. In Armstrong’s first six novels, Elena, Paige and Eve have had their way with us. Now get ready for Jaime Vegas, the luscious, lovelo,Readers around the world have fallen for Kelley Armstrong’s intoxicating, sensual and wicked tales of the paranormal, in which demons and witches, werewolves and vampires collide – often hilariously, sometimes violently – with everyday life. In Armstrong’s first six novels, Elena, Paige and Eve have had their way with us. Now get ready for Jaime Vegas, the luscious, lovelorn and haunted necromancer. . .,Jaime, who knows a thing or two about showbiz, is on a television shoot in Los Angeles when weird things start to happen. As a woman whose special talent is raising the dead, her threshold for weirdness is pretty high: she’s used to not only seeing dead people but hearing them speak to her in very emphatic terms. But for the first time in her life – as invisible hands brush her skin, unintelligible fragments of words are whispered into her ears, and beings move just at the corner of her eye–she knows what humans mean when they talk about being haunted.,She is determined to get to the bottom of these manifestations, but as she sets out to solve the mystery she has no idea how scary her investigation will get, or to what depths ordinary humans will sink in their attempts to gain supernatural powers. As she digs into the dark underside of Los Angeles, she’ll need as much Otherworld help as she can get in order to survive, calling on her personal angel, Eve, and Hope, the well-meaning chaos demon. Jeremy, the alpha werewolf, is also by her side offering protection. And, Jaime hopes, maybe a little more than that.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Fantasy,Urban Fantasy,Fantasy,Fantasy,Paranormal,Romance,Romance,Paranormal Romance,Fantasy,Supernatural,Fiction,Shapeshifters,Werewolves,Fantasy,Magic,Paranormal,Ghosts",,"Jaime Vegas,Jeremy Danvers,Eve Levine,Hope Adams,Karl Marsten",,0553805088,9780553805086,English,,May 1st 2007,342.0,29432.0,800.0,4.18,309.0,753.0,4902.0,10981.0,12487.0
19860,19793,The Power of Intention: Learning to Co-create Your World Your Way,Wayne W. Dyer,,"Intention is generally viewed as a pit-bull kind of determination propelling one to succeed at all costs by never giving up on an inner picture. In this view, an attitude that combines hard work with an indefatigable drive toward excellence is the way to succeed. However, intention is viewed very differently in this book.,has researched intention as a for,Intention is generally viewed as a pit-bull kind of determination propelling one to succeed at all costs by never giving up on an inner picture. In this view, an attitude that combines hard work with an indefatigable drive toward excellence is the way to succeed. However, intention is viewed very differently in this book.,has researched intention as a force in the universe that,the act of creation to take place. This book explores intention—not as something you do—but as an energy you’re a part of. We’re all,here through the invisible power of intention. This is the first book to look at intention as a field of energy that you can access to begin co-creating your life with the power of intention.,,Part I deals with the principles of intention, offering true stories and examples on ways to make the connection. Dr. Dyer identifies the attributes of the all-creating universal mind of intention as creative, kind, loving, beautiful, expanding, endlessly abundant, and receptive, explaining the importance of emulating this source of creativity. In Part II, Dr. Dyer offers an intention guide with specific ways to apply the co-creating principles in daily life. Part III is an exhilarating description of Dr. Dyer’s vision of a world in harmony with the universal mind of intention.,","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Self Help,Spirituality,Nonfiction,Self Help,Personal Development,Psychology,Inspirational,Philosophy,Business,Audiobook,Spirituality,New Age",,,,1401902162,9781401902162,English,February 1st 2004,December 15th 2005,272.0,29421.0,692.0,4.18,675.0,1134.0,4526.0,9020.0,14066.0
5695,5693,Selected Stories of Anton Chekhov,"Anton Chekhov,Richard Pevear,Larissa Volokhonsky",,"Richard Pevear and Larissa Volokhonsky, the highly acclaimed translators of,and,which was an Oprah Book Club pick and million-copy bestseller, bring their unmatched talents to,a collection of thirty of Chekhov’s best tales from the major periods of his creative life.,,Considered by many t,Richard Pevear and Larissa Volokhonsky, the highly acclaimed translators of,and,which was an Oprah Book Club pick and million-copy bestseller, bring their unmatched talents to,a collection of thirty of Chekhov’s best tales from the major periods of his creative life.,,Considered by many the greatest short story writer, Anton Chekhov changed the genre itself with his spare, impressionistic depictions of Russian life and the human condition. From characteristically brief, evocative early pieces such as “The Huntsman” and the tour de force “A Boring Story,” to his best-known stories such as “The Lady with the Little Dog” and his own personal favorite, “The Student,” Chekhov’s short fiction possesses the transcendent power of art to awe and change the reader. This monumental edition, expertly translated, is especially faithful to the meaning of Chekhov’s prose and the unique rhythms of his writing, giving modern readers an authentic sense of his style and a true understanding of his greatness.,Contains:,The death of a clerk --,Small fry --,The huntsman --,The malefactor --,Panikhida --,Anyuta --,Easter night --,Vanka --,Sleepy --,A boring story --,Gusev --,Peasant women --,The fidget --,In exile --,Ward No. 6 --,The black monk --,Rothschild's fiddle --,The student --,Anna on the neck --,The house with the mezzanine --,The man in a case --,Gooseberries --,A medical case --,The darling --,On official business --,The lady with the little dog --,At Christmastime --,In the ravine --,The bishop --,The fiancée.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Short Stories,Fiction,Classics,Cultural,Russia,Literature,Russian Literature,Literature,Literary Fiction,Literature,19th Century,Classics,Classic Literature,Novels",,,"Russian Federation,Moscow, Russia",0553381008,9780553381009,English,1903,October 31st 2000,467.0,29280.0,608.0,4.37,204.0,618.0,3313.0,9106.0,16039.0
7507,7432,Pardonable Lies,Jacqueline Winspear,Maisie Dobbs #3,"In the third novel of this bestselling series, London investigator Maisie Dobbs faces grave danger as she returns to the site of her most painful WWI memories to resolve the mystery of a pilot's death.,A deathbed plea from his wife leads Sir Cecil Lawton to seek the aid of Maisie Dobbs, psychologist and investigator. As Maisie soon learns, Agnes Lawton never accepted that h,In the third novel of this bestselling series, London investigator Maisie Dobbs faces grave danger as she returns to the site of her most painful WWI memories to resolve the mystery of a pilot's death.,A deathbed plea from his wife leads Sir Cecil Lawton to seek the aid of Maisie Dobbs, psychologist and investigator. As Maisie soon learns, Agnes Lawton never accepted that her aviator son was killed in the Great War, a torment that led her not only to the edge of madness but to the doors of those who practice the dark arts and commune with the spirit world.,In accepting the assignment, Maisie finds her spiritual strength tested, as well as her regard for her mentor, Maurice Blanche. The mission also brings her together once again with her college friend Priscilla Evernden, who served in France and who lost three brothers to the war — one of whom, it turns out, had an intriguing connection to the missing Ralph Lawton.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Mystery,Historical,Historical Fiction,Fiction,Historical,Audiobook,Mystery,Historical Mystery,European Literature,British Literature,Mystery,Crime,Thriller,Mystery Thriller,Adult","Macavity Award for Sue Feder Historical Mystery 2006,Agatha Award Nominee for Best Novel 2005,Bruce Alexander Memorial Historical Mystery Award Nominee 2006",Maisie Dobbs,,0312426216,9780312426217,English,January 1st 2005,June 27th 2006,359.0,29198.0,2185.0,4.09,112.0,494.0,5293.0,14112.0,9187.0
6708,6683,Ya No Seas Codependiente,Melody Beattie,,"Where recovery began for many people, this inspiring, straightforward, personal explanation of what codependency is and who has it gives listeners the option to change unhealthy behaviors and stressful relationships, as they rediscover hope, guidance, and encouragement.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Self Help,Nonfiction,Psychology,Relationships,Health,Mental Health,Self Help,Personal Development,Health,Psychology,Counselling,Spirituality,Audiobook",,,,9683904734,9789683904737,English,1986,October 1st 1998,331.0,29194.0,1366.0,4.14,499.0,1257.0,4949.0,9413.0,13076.0
6597,6572,Suffer the Children,John Saul,,".,One hundred years ago in Port Arbello a pretty little girl began to scream. And struggle. And die. No one heard. No one saw. Just one man whose guilty heart burst in pain as he dashed himself to death in the sea. Now something peculiar is happening in Port Arbello. The children are disappearing, one by one. An evil hi,.,One hundred years ago in Port Arbello a pretty little girl began to scream. And struggle. And die. No one heard. No one saw. Just one man whose guilty heart burst in pain as he dashed himself to death in the sea. Now something peculiar is happening in Port Arbello. The children are disappearing, one by one. An evil history is repeating itself. And one strange, terrified child has ended her silence with a scream that began a hundred years ago.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Horror,Fiction,Thriller,Mystery,Suspense,Adult,Fantasy,Supernatural,Thriller,Mystery Thriller,Fantasy,Paranormal,Fantasy",,,,,9780440182931,English,1977,July 1st 1989,378.0,29151.0,397.0,3.91,659.0,1706.0,7266.0,9373.0,10147.0
13905,13821,Lord of Light,Roger Zelazny,,"Earth is long since dead. On a colony planet, a band of men has gained control of technology, made themselves immortal, and now rule their world as the gods of the Hindu pantheon. Only one dares oppose them: he who was once Siddhartha and is now Mahasamatman. Binder of Demons, Lord of Light.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Science Fiction,Fantasy,Fiction,Science Fiction Fantasy,Fantasy,Mythology,Hugo Awards,Classics,Religion,Speculative Fiction,Novels","Hugo Award for Best Novel 1968,Nebula Award Nominee for Best Novel 1967","Mahasamatman,Yama,Ratri",,0060567236,9780060567231,English,1967,March 30th 2010,296.0,29139.0,1585.0,4.08,641.0,1544.0,5102.0,9302.0,12550.0
5056,5054,The Key to Rebecca,Ken Follett,,"Ken Follett’s The Key to Rebecca took readers and critics by storm when first published more than twenty years ago. Today, it remains one of the best espionage novels ever written. Look out for Ken’s newest book, A Column of Fire, available now.,A brilliant and ruthless Nazi master agent is on the loose in Cairo. His mission is to send Rommel’s advancing army the secrets th,Ken Follett’s The Key to Rebecca took readers and critics by storm when first published more than twenty years ago. Today, it remains one of the best espionage novels ever written. Look out for Ken’s newest book, A Column of Fire, available now.,A brilliant and ruthless Nazi master agent is on the loose in Cairo. His mission is to send Rommel’s advancing army the secrets that will unlock the city’s doors. In all of Cairo, only two people can stop him. One is a down-on-his-luck English officer no one will listen to. The other is a vulnerable young Jewish girl. . . .","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Fiction,Historical,Historical Fiction,Thriller,Mystery,Spy Thriller,Espionage,Suspense,War,War,World War II,Historical,Thriller,Mystery Thriller",,"William Vandam,Alexander Wolff,Erwin Rommel,Elene Fontana,Joan Arbuthnot,Anwar el-Sadat,Colonel Reggie Bogge,Sonja The Key to Rebecca,Major Sandy Smith,Kemel,Billy Vandam",Cairo,1568492782,9781568492780,English,1980,December 12th 1994,0.0,29137.0,1066.0,3.91,262.0,1220.0,7153.0,12763.0,7739.0
10669,10577,Roadwork,"Richard Bachman,Stephen King",,"Barton Dawes’ unremarkable but comfortable existence suddenly takes a turn for the worst. Highway construction puts him out of work and simultaneously forces him out of his home. Dawes isn’t the sort of man who will take an insult of this magnitude lying down. His single-minded determination to fight the inevitable course of progress drives his wife and friends away while,Barton Dawes’ unremarkable but comfortable existence suddenly takes a turn for the worst. Highway construction puts him out of work and simultaneously forces him out of his home. Dawes isn’t the sort of man who will take an insult of this magnitude lying down. His single-minded determination to fight the inevitable course of progress drives his wife and friends away while he tries to face down the uncaring bureaucracy that has destroyed his once comfortable life.,--stephenking.com","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Horror,Fiction,Thriller,Suspense,Mystery,Audiobook,Literature,American,Drama,Thriller,Mystery Thriller,Novels",,,,0451197879,9780451197870,English,March 1981,January 1st 1999,320.0,29073.0,1160.0,3.61,755.0,3107.0,9820.0,8501.0,6890.0
14680,14598,Please Kill Me: The Uncensored Oral History of Punk,"Legs McNeil,Gillian McCain",,"Now in paperback, this first oral history of the most nihilistic of all pop movements brings the sound of the punk generation chillingly to life with 50 new pages of depraved testimony. Please Kill Me reads like a fast-paced novel, but the tragedies it contains are all too human and all too real. photos.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Music,Nonfiction,History,Music,Punk,Biography,Culture,Pop Culture,History,Oral History,Art,New York,Autobiography,Memoir",,,United States of America,0140266909,9780140266900,English,1996,September 1st 1997,496.0,29010.0,1173.0,4.17,774.0,1156.0,4221.0,9165.0,13694.0
14677,14595,Please Kill Me: The Uncensored Oral History of Punk,"Legs McNeil,Gillian McCain",,,"Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Music,Nonfiction,History,Music,Punk,Biography,Culture,Pop Culture,History,Oral History,Art,New York,Autobiography,Memoir",,,United States of America,0802142648,9780802142641,English,1996,April 13th 2006,452.0,29006.0,1173.0,4.17,774.0,1156.0,4221.0,9164.0,13691.0
2363,2368,"Mornings on Horseback: The Story of an Extraordinary Family, a Vanished Way of Life, and the Unique Child Who Became Theodore Roosevelt",David McCullough,,"is the brilliant biography of the young Theodore Roosevelt. Hailed as a masterpiece by,it also won the,Book Prize for Biography. Now with a new introduction by the author,,is reprinted as a,is the brilliant biography of the young Theodore Roosevelt. Hailed as a masterpiece by,it also won the,Book Prize for Biography. Now with a new introduction by the author,,is reprinted as a Simon & Schuster Classic Edition.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Biography,History,Nonfiction,Politics,Presidents,North American Hi...,American History,Biography Memoir,Politics,Historical,Audiobook,Presidents,Us Presidents","Pulitzer Prize Nominee for Biography or Autobiography 1982,National Book Award for Autobiography/Biography Hardcover 1982,Los Angeles Times Book Prize for Biography 1981",Theodore Roosevelt,United States of America,0671447548,9780671447540,English,1981,May 12th 1982,445.0,28985.0,1437.0,4.06,925.0,1281.0,4681.0,10295.0,11803.0
18360,18289,Critique of Pure Reason,"Immanuel Kant,Norman Kemp Smith",,"Immanuel Kant's Critique of Pure Reason is both one of the most rewarding of all philosophical works and one of the most difficult. Norman Kemp Smith's translation is valuable, not simply because he rendered Kant's language into readable English, but also because his own extensive understanding of the Critique made him acutely aware of the pitfalls of translation.,Immanuel Kant's Critique of Pure Reason is both one of the most rewarding of all philosophical works and one of the most difficult. Norman Kemp Smith's translation is valuable, not simply because he rendered Kant's language into readable English, but also because his own extensive understanding of the Critique made him acutely aware of the pitfalls of translation.","Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Art,Biography,Business,Children's,Christian,Classics,Comics,Cookbooks,Ebooks,Fantasy,Fiction,Graphic Novels,Historical Fiction,History,Horror,Memoir,Music,Mystery,Nonfiction,Poetry,Psychology,Romance,Science,Science Fiction,Self Help,Sports,Thriller,Travel,Young Adult,Philosophy,Nonfiction,Classics,European Literature,German Literature,Literature,18th Century,Science,Philosophy,Metaphysics,Unfinished,Cultural,Germany,Philosophy,Theory",,,,1403911959,9781403911957,English,1781,September 6th 2003,681.0,28938.0,681.0,3.95,944.0,1886.0,5898.0,9016.0,11194.0
